UTIL;ABBSASS;ABBSASS_count;ANALYZABLE_rate;ASSBLOCKS;ASSBLOCKS_count;ASSEXPLORED;ASSSOLUTIONSPACE;PNS;SCHEDULABLE_rate;SCHEDULABLE_rate_stderr;UTIL
 2.2;33.9336734693878;1568;1;4.63010204081633;1568;23.1530612244898;3324.51020408163;4;0.525510204081633;0.0126104616606901; 2.2 
 2.4;33.8863346104725;1566;1;4.62452107279694;1566;23.1213282247765;3274.70114942529;4;0.388250319284802;0.0123153542159223; 2.4 
 2.6;33.9299610894942;1542;1;4.60959792477302;1542;23.0453955901427;3235.36057068742;4;0.27367055771725;0.0113537329821666; 2.6 
 2.8;33.9410994764398;1528;1;4.60078534031414;1528;23.2879581151832;3174.75916230367;4;0.157068062827225;0.00930847466384054; 2.8 
 3.0;33.7671957671958;1512;1;4.57936507936508;1512;23.2380952380952;3046.26984126984;4;0.082010582010582;0.00705631384730618; 3.0 
 3.2;33.7882037533512;1492;1;4.57908847184987;1492;23.8069705093834;3069.15013404826;4;0.049597855227882;0.00562083375556436; 3.2 
 3.4;33.7551867219917;1446;1;4.56569847856155;1446;24.1327800829876;3073.43706777317;4;0.0193637621023513;0.00362380393007788; 3.4 
 3.6;33.7078014184397;1410;1;4.55460992907801;1410;25.5432624113475;3041.89078014184;4;0.00567375886524823;0.002000277875304; 3.6 
